paper_id,cluster_id,cluster_label,umap_x,umap_y
17361,7,BDI and Cognitive Agent Architectures,32.2550,48.6269
17400,7,BDI and Cognitive Agent Architectures,11.3488,63.4209
17403,7,BDI and Cognitive Agent Architectures,13.1939,59.8487
17408,7,BDI and Cognitive Agent Architectures,32.3877,48.6114
17415,7,BDI and Cognitive Agent Architectures,33.6787,45.4561
17429,7,BDI and Cognitive Agent Architectures,30.9936,49.8297
17434,7,BDI and Cognitive Agent Architectures,9.9808,51.7423
17435,7,BDI and Cognitive Agent Architectures,12.4187,56.7611
17450,7,BDI and Cognitive Agent Architectures,7.7846,63.1025
17488,7,BDI and Cognitive Agent Architectures,13.2704,60.8329
17525,7,BDI and Cognitive Agent Architectures,6.2275,64.3697
17540,7,BDI and Cognitive Agent Architectures,34.7309,43.4454
17578,7,BDI and Cognitive Agent Architectures,34.4318,43.7814
17602,7,BDI and Cognitive Agent Architectures,6.2774,50.8242
17606,7,BDI and Cognitive Agent Architectures,30.1320,47.2373
17607,7,BDI and Cognitive Agent Architectures,32.6631,45.6197
17634,7,BDI and Cognitive Agent Architectures,10.3955,64.7751
17692,7,BDI and Cognitive Agent Architectures,33.1246,45.6348
17705,7,BDI and Cognitive Agent Architectures,16.6375,29.7426
17707,7,BDI and Cognitive Agent Architectures,9.5622,63.0619
17710,7,BDI and Cognitive Agent Architectures,30.8805,47.1342
17743,7,BDI and Cognitive Agent Architectures,8.9282,63.1197
17748,7,BDI and Cognitive Agent Architectures,33.1519,44.2118
17757,7,BDI and Cognitive Agent Architectures,7.2913,62.7560
17842,7,BDI and Cognitive Agent Architectures,35.4971,67.9924
17868,7,BDI and Cognitive Agent Architectures,27.7473,50.9771
17873,7,BDI and Cognitive Agent Architectures,49.5755,57.9851
17891,7,BDI and Cognitive Agent Architectures,29.8550,64.0153
17933,7,BDI and Cognitive Agent Architectures,36.6026,43.0617
17989,7,BDI and Cognitive Agent Architectures,30.7523,53.5266
18010,7,BDI and Cognitive Agent Architectures,32.3896,46.5911
18012,7,BDI and Cognitive Agent Architectures,35.1276,52.0258
18022,7,BDI and Cognitive Agent Architectures,19.9241,55.7588
18046,7,BDI and Cognitive Agent Architectures,8.3961,63.3048
18071,7,BDI and Cognitive Agent Architectures,32.3744,42.1641
18078,7,BDI and Cognitive Agent Architectures,34.3063,31.3310
18092,7,BDI and Cognitive Agent Architectures,32.7007,37.1673
18102,7,BDI and Cognitive Agent Architectures,22.7159,44.6818
18103,7,BDI and Cognitive Agent Architectures,15.0363,59.3469
18115,7,BDI and Cognitive Agent Architectures,32.9331,46.7825
18128,7,BDI and Cognitive Agent Architectures,6.2330,63.3587
18146,7,BDI and Cognitive Agent Architectures,12.6702,63.4754
18151,7,BDI and Cognitive Agent Architectures,30.5650,63.5705
18167,7,BDI and Cognitive Agent Architectures,9.6330,64.2152
18209,7,BDI and Cognitive Agent Architectures,47.4904,57.6787
18219,7,BDI and Cognitive Agent Architectures,13.7003,64.3221
18221,7,BDI and Cognitive Agent Architectures,29.3481,62.2503
18224,7,BDI and Cognitive Agent Architectures,13.5383,63.2791
18236,7,BDI and Cognitive Agent Architectures,30.1030,51.6516
18265,7,BDI and Cognitive Agent Architectures,28.3368,47.8599
18267,7,BDI and Cognitive Agent Architectures,14.3176,28.9642
18269,7,BDI and Cognitive Agent Architectures,34.5129,42.1848
18270,7,BDI and Cognitive Agent Architectures,10.6456,65.1090
18317,7,BDI and Cognitive Agent Architectures,18.8890,55.3245
18326,7,BDI and Cognitive Agent Architectures,32.4215,45.9357
18340,7,BDI and Cognitive Agent Architectures,45.8138,46.9854
18341,7,BDI and Cognitive Agent Architectures,25.6135,48.3268
18359,7,BDI and Cognitive Agent Architectures,15.3084,56.5728
18364,7,BDI and Cognitive Agent Architectures,36.5611,33.8110
18365,7,BDI and Cognitive Agent Architectures,13.5381,64.7621
18381,7,BDI and Cognitive Agent Architectures,12.8566,63.0852
18417,7,BDI and Cognitive Agent Architectures,15.9382,30.2419
18422,7,BDI and Cognitive Agent Architectures,8.6471,62.2272
18472,7,BDI and Cognitive Agent Architectures,9.4637,65.2572
18479,7,BDI and Cognitive Agent Architectures,7.6266,64.4524
18490,7,BDI and Cognitive Agent Architectures,31.2702,42.5561
18515,7,BDI and Cognitive Agent Architectures,8.5803,64.4795
18528,7,BDI and Cognitive Agent Architectures,13.2710,63.1424
18545,7,BDI and Cognitive Agent Architectures,8.9313,63.5080
18547,7,BDI and Cognitive Agent Architectures,31.3620,43.2844
18549,7,BDI and Cognitive Agent Architectures,32.5472,31.1122
18577,7,BDI and Cognitive Agent Architectures,13.7087,61.5203
18617,7,BDI and Cognitive Agent Architectures,16.4143,62.5878
18622,7,BDI and Cognitive Agent Architectures,14.5168,60.6469
18632,7,BDI and Cognitive Agent Architectures,40.8400,65.2472
18634,7,BDI and Cognitive Agent Architectures,37.2372,47.7603
18639,7,BDI and Cognitive Agent Architectures,31.8932,46.4478
18644,7,BDI and Cognitive Agent Architectures,38.4642,42.2682
18668,7,BDI and Cognitive Agent Architectures,31.2622,47.7567
18670,7,BDI and Cognitive Agent Architectures,23.7657,60.0629
18708,7,BDI and Cognitive Agent Architectures,11.9342,61.5107
18733,7,BDI and Cognitive Agent Architectures,23.3453,45.0251
18742,7,BDI and Cognitive Agent Architectures,6.9976,63.5114
18778,7,BDI and Cognitive Agent Architectures,13.8378,61.9238
18804,7,BDI and Cognitive Agent Architectures,11.3902,63.4253
18829,7,BDI and Cognitive Agent Architectures,11.0654,62.1321
18841,7,BDI and Cognitive Agent Architectures,12.3845,63.6200
18850,7,BDI and Cognitive Agent Architectures,16.2682,51.6686
18921,7,BDI and Cognitive Agent Architectures,26.7421,51.3446
18955,7,BDI and Cognitive Agent Architectures,7.2954,50.9412
18962,7,BDI and Cognitive Agent Architectures,8.1340,65.1156
18988,7,BDI and Cognitive Agent Architectures,50.6263,59.1499
18992,7,BDI and Cognitive Agent Architectures,34.7543,52.0497
19003,7,BDI and Cognitive Agent Architectures,8.0173,65.5747
19010,7,BDI and Cognitive Agent Architectures,10.2639,62.1623
19015,7,BDI and Cognitive Agent Architectures,9.9979,65.4353
19021,7,BDI and Cognitive Agent Architectures,23.7988,50.0651
19029,7,BDI and Cognitive Agent Architectures,32.0526,46.2963
19050,7,BDI and Cognitive Agent Architectures,38.4127,40.8740
19077,7,BDI and Cognitive Agent Architectures,16.0952,55.6846
19082,7,BDI and Cognitive Agent Architectures,18.7523,57.8745
19090,7,BDI and Cognitive Agent Architectures,12.2224,59.6440
19095,7,BDI and Cognitive Agent Architectures,8.3582,51.0866
19175,7,BDI and Cognitive Agent Architectures,8.3367,64.1134
19184,7,BDI and Cognitive Agent Architectures,28.9930,42.9774
19185,7,BDI and Cognitive Agent Architectures,33.2036,31.1835
19189,7,BDI and Cognitive Agent Architectures,32.7703,35.1736
19209,7,BDI and Cognitive Agent Architectures,7.9749,62.4605
19219,7,BDI and Cognitive Agent Architectures,12.3133,63.8030
19230,7,BDI and Cognitive Agent Architectures,32.2904,42.5831
19254,7,BDI and Cognitive Agent Architectures,34.5686,34.2395
19255,7,BDI and Cognitive Agent Architectures,38.6706,40.4963
19283,7,BDI and Cognitive Agent Architectures,8.2827,63.7537
19293,7,BDI and Cognitive Agent Architectures,30.2500,63.7189
19309,7,BDI and Cognitive Agent Architectures,36.6017,47.8747
19336,7,BDI and Cognitive Agent Architectures,12.3718,55.3236
19342,7,BDI and Cognitive Agent Architectures,19.3544,49.8230
19366,7,BDI and Cognitive Agent Architectures,10.5738,62.9515
19385,7,BDI and Cognitive Agent Architectures,35.4539,51.0960
19414,7,BDI and Cognitive Agent Architectures,13.7023,63.1126
19481,7,BDI and Cognitive Agent Architectures,13.0011,54.1280
19513,7,BDI and Cognitive Agent Architectures,13.5535,57.5163
19515,7,BDI and Cognitive Agent Architectures,34.0739,53.8232
19539,7,BDI and Cognitive Agent Architectures,15.3723,55.3519
19555,7,BDI and Cognitive Agent Architectures,34.0841,49.1409
19558,7,BDI and Cognitive Agent Architectures,7.5656,62.6065
19559,7,BDI and Cognitive Agent Architectures,7.6505,60.5374
19561,7,BDI and Cognitive Agent Architectures,15.3996,56.6827
19565,7,BDI and Cognitive Agent Architectures,7.3823,62.1951
19569,7,BDI and Cognitive Agent Architectures,6.3598,49.2819
19573,7,BDI and Cognitive Agent Architectures,5.8491,64.2674
19598,7,BDI and Cognitive Agent Architectures,6.5654,63.5013
19624,7,BDI and Cognitive Agent Architectures,34.0364,48.9992
19625,7,BDI and Cognitive Agent Architectures,7.4046,64.5618
19658,7,BDI and Cognitive Agent Architectures,31.8609,42.0190
19670,7,BDI and Cognitive Agent Architectures,32.4783,47.3064
19683,7,BDI and Cognitive Agent Architectures,13.3916,63.2282
19700,7,BDI and Cognitive Agent Architectures,7.7704,65.1813
19709,7,BDI and Cognitive Agent Architectures,14.6977,62.6964
19733,7,BDI and Cognitive Agent Architectures,11.9860,62.7466
19735,7,BDI and Cognitive Agent Architectures,32.3590,46.8772
19736,7,BDI and Cognitive Agent Architectures,8.4858,64.7123
19743,7,BDI and Cognitive Agent Architectures,32.6510,42.9210
19753,7,BDI and Cognitive Agent Architectures,32.2258,37.4157
19754,7,BDI and Cognitive Agent Architectures,25.1177,60.9474
19814,7,BDI and Cognitive Agent Architectures,32.5424,42.3469
19842,7,BDI and Cognitive Agent Architectures,6.8265,60.1469
19857,7,BDI and Cognitive Agent Architectures,7.7194,63.4534
19862,7,BDI and Cognitive Agent Architectures,6.6004,60.2084
19876,7,BDI and Cognitive Agent Architectures,6.0418,64.1666
19880,7,BDI and Cognitive Agent Architectures,7.3195,62.5337
19881,7,BDI and Cognitive Agent Architectures,26.6969,59.6825
19898,7,BDI and Cognitive Agent Architectures,11.5550,56.7503
19917,7,BDI and Cognitive Agent Architectures,8.1374,64.8043
19923,7,BDI and Cognitive Agent Architectures,27.8849,56.3588
19927,7,BDI and Cognitive Agent Architectures,10.6653,62.7574
19934,7,BDI and Cognitive Agent Architectures,10.7154,61.7872
19951,7,BDI and Cognitive Agent Architectures,35.5085,34.7681
19952,7,BDI and Cognitive Agent Architectures,48.8352,47.9027
19954,7,BDI and Cognitive Agent Architectures,32.7593,42.5984
19989,7,BDI and Cognitive Agent Architectures,31.9069,41.9981
20010,7,BDI and Cognitive Agent Architectures,33.1731,44.9788
20016,7,BDI and Cognitive Agent Architectures,31.5453,63.3246
20020,7,BDI and Cognitive Agent Architectures,9.6743,62.0941
20080,7,BDI and Cognitive Agent Architectures,32.9215,42.4310
20087,7,BDI and Cognitive Agent Architectures,11.3917,62.7679
20100,7,BDI and Cognitive Agent Architectures,10.8576,63.0944
20102,7,BDI and Cognitive Agent Architectures,57.3132,37.6483
20103,7,BDI and Cognitive Agent Architectures,30.7912,47.0350
20107,7,BDI and Cognitive Agent Architectures,7.9276,64.1926
20113,7,BDI and Cognitive Agent Architectures,11.9513,63.3850
20114,7,BDI and Cognitive Agent Architectures,32.3203,50.7849
20122,7,BDI and Cognitive Agent Architectures,12.5340,62.2573
20123,7,BDI and Cognitive Agent Architectures,33.0735,38.3022
20125,7,BDI and Cognitive Agent Architectures,6.4778,63.8170
20147,7,BDI and Cognitive Agent Architectures,11.0971,61.7621
20151,7,BDI and Cognitive Agent Architectures,23.9563,60.5968
20190,7,BDI and Cognitive Agent Architectures,8.0092,64.7410
20215,7,BDI and Cognitive Agent Architectures,7.6819,56.4989
20219,7,BDI and Cognitive Agent Architectures,8.1673,63.8055
20252,7,BDI and Cognitive Agent Architectures,14.1367,56.6516
20254,7,BDI and Cognitive Agent Architectures,31.1155,49.4817
20267,7,BDI and Cognitive Agent Architectures,13.0457,38.9762
20281,7,BDI and Cognitive Agent Architectures,32.6017,32.9731
20299,7,BDI and Cognitive Agent Architectures,8.4595,62.7556
20339,7,BDI and Cognitive Agent Architectures,33.5676,44.3363
20352,7,BDI and Cognitive Agent Architectures,26.4086,49.9462
20365,7,BDI and Cognitive Agent Architectures,5.5037,50.1579
20371,7,BDI and Cognitive Agent Architectures,20.0386,61.0829
20407,7,BDI and Cognitive Agent Architectures,31.5396,47.8795
20417,7,BDI and Cognitive Agent Architectures,9.2708,61.9996
20431,7,BDI and Cognitive Agent Architectures,6.4839,63.5847
20568,7,BDI and Cognitive Agent Architectures,33.7245,50.1575
20570,7,BDI and Cognitive Agent Architectures,12.7978,38.9614
20618,7,BDI and Cognitive Agent Architectures,9.8572,64.2488
20676,7,BDI and Cognitive Agent Architectures,7.8957,37.1798
20687,7,BDI and Cognitive Agent Architectures,31.4703,51.1949
20692,7,BDI and Cognitive Agent Architectures,11.6983,38.5977
20699,7,BDI and Cognitive Agent Architectures,28.7418,49.8402
20708,7,BDI and Cognitive Agent Architectures,41.9193,59.5407
20714,7,BDI and Cognitive Agent Architectures,29.5560,53.0688
20765,7,BDI and Cognitive Agent Architectures,13.1826,63.3081
20794,7,BDI and Cognitive Agent Architectures,34.6302,51.4615
20845,7,BDI and Cognitive Agent Architectures,13.8706,62.9338
20857,7,BDI and Cognitive Agent Architectures,9.9691,62.7645
20886,7,BDI and Cognitive Agent Architectures,7.9924,61.4943
20890,7,BDI and Cognitive Agent Architectures,31.6956,46.5495
20904,7,BDI and Cognitive Agent Architectures,10.5030,61.8688
20908,7,BDI and Cognitive Agent Architectures,29.2003,47.9144
20928,7,BDI and Cognitive Agent Architectures,45.1069,54.5101
20943,7,BDI and Cognitive Agent Architectures,10.4176,61.9091
20952,7,BDI and Cognitive Agent Architectures,6.5892,63.7635
21000,7,BDI and Cognitive Agent Architectures,12.6024,54.1712
21003,7,BDI and Cognitive Agent Architectures,7.6905,64.0747
21045,7,BDI and Cognitive Agent Architectures,33.3531,60.9232
21055,7,BDI and Cognitive Agent Architectures,35.8302,64.8281
21059,7,BDI and Cognitive Agent Architectures,31.7562,45.7346
21080,7,BDI and Cognitive Agent Architectures,33.9542,49.9946
21156,7,BDI and Cognitive Agent Architectures,37.5890,69.7027
21160,7,BDI and Cognitive Agent Architectures,26.5518,49.8612
21163,7,BDI and Cognitive Agent Architectures,35.9321,45.0779
21175,7,BDI and Cognitive Agent Architectures,29.7765,63.8595
21176,7,BDI and Cognitive Agent Architectures,35.7046,56.1330
21184,7,BDI and Cognitive Agent Architectures,46.9518,52.5024
21205,7,BDI and Cognitive Agent Architectures,14.9086,55.5607
21214,7,BDI and Cognitive Agent Architectures,35.8123,51.9888
21216,7,BDI and Cognitive Agent Architectures,12.4931,60.5394
21259,7,BDI and Cognitive Agent Architectures,7.7267,37.4241
21266,7,BDI and Cognitive Agent Architectures,12.2298,38.8111
21276,7,BDI and Cognitive Agent Architectures,42.1531,36.2772
21280,7,BDI and Cognitive Agent Architectures,12.0250,38.7321
21284,7,BDI and Cognitive Agent Architectures,31.4030,47.5081
21290,7,BDI and Cognitive Agent Architectures,13.2375,61.1768
21292,7,BDI and Cognitive Agent Architectures,24.7309,48.7578
21294,7,BDI and Cognitive Agent Architectures,32.3645,42.7247
21313,7,BDI and Cognitive Agent Architectures,37.0106,47.8003
21364,7,BDI and Cognitive Agent Architectures,33.0648,44.0133
21373,7,BDI and Cognitive Agent Architectures,18.4666,59.5879
21439,7,BDI and Cognitive Agent Architectures,28.3460,83.7423
21441,7,BDI and Cognitive Agent Architectures,21.1286,70.1017
21444,7,BDI and Cognitive Agent Architectures,22.2298,67.7677
21456,7,BDI and Cognitive Agent Architectures,31.4744,77.5034
21458,7,BDI and Cognitive Agent Architectures,33.2683,75.1486
21467,7,BDI and Cognitive Agent Architectures,31.0440,73.8066
21486,7,BDI and Cognitive Agent Architectures,26.6890,80.7713
21487,7,BDI and Cognitive Agent Architectures,32.2376,43.0226
21494,7,BDI and Cognitive Agent Architectures,33.2168,48.0655
21502,7,BDI and Cognitive Agent Architectures,20.5593,70.4007
21506,7,BDI and Cognitive Agent Architectures,22.8444,71.8324
21535,7,BDI and Cognitive Agent Architectures,22.3176,69.5184
21555,7,BDI and Cognitive Agent Architectures,29.5014,77.1309
21593,7,BDI and Cognitive Agent Architectures,22.3513,65.0331
21618,7,BDI and Cognitive Agent Architectures,21.6597,70.5087
21648,7,BDI and Cognitive Agent Architectures,41.8646,49.9936
21656,7,BDI and Cognitive Agent Architectures,35.9073,71.9017
21662,7,BDI and Cognitive Agent Architectures,25.8809,81.2143
21683,7,BDI and Cognitive Agent Architectures,34.6082,71.2312
21698,7,BDI and Cognitive Agent Architectures,41.6679,79.0948
21701,7,BDI and Cognitive Agent Architectures,32.1073,51.1171
21714,7,BDI and Cognitive Agent Architectures,34.1467,70.4269
21716,7,BDI and Cognitive Agent Architectures,35.3156,74.0132
21723,7,BDI and Cognitive Agent Architectures,9.0072,63.6257
21725,7,BDI and Cognitive Agent Architectures,21.5091,71.4656
21734,7,BDI and Cognitive Agent Architectures,39.2461,88.6166
21744,7,BDI and Cognitive Agent Architectures,35.0107,76.4451
21745,7,BDI and Cognitive Agent Architectures,34.8547,79.5312
21749,7,BDI and Cognitive Agent Architectures,21.8713,66.9430
21752,7,BDI and Cognitive Agent Architectures,32.5110,51.2521
21756,7,BDI and Cognitive Agent Architectures,32.7089,76.7721
21766,7,BDI and Cognitive Agent Architectures,22.7536,71.3448
21767,7,BDI and Cognitive Agent Architectures,25.8283,62.3527
21774,7,BDI and Cognitive Agent Architectures,8.8600,62.5276
21776,7,BDI and Cognitive Agent Architectures,19.8031,71.6230
21799,7,BDI and Cognitive Agent Architectures,28.6581,84.7590
21825,7,BDI and Cognitive Agent Architectures,22.0337,73.4206
21828,7,BDI and Cognitive Agent Architectures,33.1909,44.4219
21847,7,BDI and Cognitive Agent Architectures,23.2048,66.6948
21860,7,BDI and Cognitive Agent Architectures,34.7599,51.3361
21862,7,BDI and Cognitive Agent Architectures,8.9458,61.4860
21884,7,BDI and Cognitive Agent Architectures,22.9739,44.4466
21890,7,BDI and Cognitive Agent Architectures,21.7753,48.2789
21892,7,BDI and Cognitive Agent Architectures,31.7406,42.0506
21906,7,BDI and Cognitive Agent Architectures,11.9208,38.7296
21907,7,BDI and Cognitive Agent Architectures,37.9053,68.5389
21912,7,BDI and Cognitive Agent Architectures,11.5572,64.2784
21914,7,BDI and Cognitive Agent Architectures,23.6521,61.3685
21917,7,BDI and Cognitive Agent Architectures,30.3342,42.4377
21918,7,BDI and Cognitive Agent Architectures,25.6410,60.0202
21924,7,BDI and Cognitive Agent Architectures,9.8128,62.3921
21938,7,BDI and Cognitive Agent Architectures,34.8333,44.9208
21939,7,BDI and Cognitive Agent Architectures,30.6921,47.7250
21943,7,BDI and Cognitive Agent Architectures,33.1675,47.1833
21948,7,BDI and Cognitive Agent Architectures,28.8959,44.6383
21949,7,BDI and Cognitive Agent Architectures,36.5290,48.0853
21957,7,BDI and Cognitive Agent Architectures,5.7262,50.0528
21959,7,BDI and Cognitive Agent Architectures,34.3451,43.4989
21963,7,BDI and Cognitive Agent Architectures,8.6920,64.1535
21972,7,BDI and Cognitive Agent Architectures,32.6205,67.4601
21980,7,BDI and Cognitive Agent Architectures,26.8772,59.3543
21984,7,BDI and Cognitive Agent Architectures,32.8635,51.9969
21995,7,BDI and Cognitive Agent Architectures,32.5573,50.5062
21998,7,BDI and Cognitive Agent Architectures,45.6748,57.0148
22013,7,BDI and Cognitive Agent Architectures,33.2141,43.8013
22015,7,BDI and Cognitive Agent Architectures,14.9934,56.3044
22030,7,BDI and Cognitive Agent Architectures,21.9345,44.3817
22058,7,BDI and Cognitive Agent Architectures,9.8485,37.7769
22067,7,BDI and Cognitive Agent Architectures,22.5565,46.3535
22089,7,BDI and Cognitive Agent Architectures,46.6849,51.8610
22130,7,BDI and Cognitive Agent Architectures,30.1559,49.9053
22152,7,BDI and Cognitive Agent Architectures,33.2204,42.7595
22170,7,BDI and Cognitive Agent Architectures,33.7233,35.4339
22184,7,BDI and Cognitive Agent Architectures,6.4503,63.4665
22204,7,BDI and Cognitive Agent Architectures,15.8069,55.7656
22220,7,BDI and Cognitive Agent Architectures,8.5326,64.4772
22249,7,BDI and Cognitive Agent Architectures,8.0284,63.9893
22275,7,BDI and Cognitive Agent Architectures,29.9769,51.3283
22285,7,BDI and Cognitive Agent Architectures,5.8527,46.1096
22313,7,BDI and Cognitive Agent Architectures,30.2967,63.7794
22381,7,BDI and Cognitive Agent Architectures,9.2510,61.5168
22394,7,BDI and Cognitive Agent Architectures,10.0831,61.1383
22425,7,BDI and Cognitive Agent Architectures,26.4833,61.2091
22435,7,BDI and Cognitive Agent Architectures,8.8158,64.4559
22460,7,BDI and Cognitive Agent Architectures,32.2720,46.1930
22524,7,BDI and Cognitive Agent Architectures,10.4679,60.3579
22525,7,BDI and Cognitive Agent Architectures,9.1524,62.9040
22543,7,BDI and Cognitive Agent Architectures,19.5244,62.6386
22567,7,BDI and Cognitive Agent Architectures,31.8461,41.3176
22583,7,BDI and Cognitive Agent Architectures,7.6910,37.2504
22601,7,BDI and Cognitive Agent Architectures,34.9704,47.5377
22628,7,BDI and Cognitive Agent Architectures,26.0620,49.3647
22637,7,BDI and Cognitive Agent Architectures,36.9633,35.6294
22654,7,BDI and Cognitive Agent Architectures,42.1730,41.1535
22663,7,BDI and Cognitive Agent Architectures,8.9954,63.6514
22671,7,BDI and Cognitive Agent Architectures,27.9242,40.1407
22689,7,BDI and Cognitive Agent Architectures,9.6798,61.4792
22718,7,BDI and Cognitive Agent Architectures,27.1831,44.3876
22737,7,BDI and Cognitive Agent Architectures,40.5155,52.1189
22832,7,BDI and Cognitive Agent Architectures,23.5362,60.9760
22882,7,BDI and Cognitive Agent Architectures,8.0555,61.6750
22885,7,BDI and Cognitive Agent Architectures,6.8018,63.9244
22898,7,BDI and Cognitive Agent Architectures,8.0198,64.4658
22907,7,BDI and Cognitive Agent Architectures,20.7640,51.7199
22917,7,BDI and Cognitive Agent Architectures,37.2112,52.3744
22936,7,BDI and Cognitive Agent Architectures,27.7385,53.2456
22961,7,BDI and Cognitive Agent Architectures,41.2848,79.0176
22969,7,BDI and Cognitive Agent Architectures,27.7632,44.4594
22992,7,BDI and Cognitive Agent Architectures,34.3864,45.1908
23022,7,BDI and Cognitive Agent Architectures,8.1555,61.5057
23027,7,BDI and Cognitive Agent Architectures,34.6318,36.9059
23028,7,BDI and Cognitive Agent Architectures,34.8049,37.5941
23033,7,BDI and Cognitive Agent Architectures,41.7193,37.0211
23080,7,BDI and Cognitive Agent Architectures,6.8395,60.5782
23084,7,BDI and Cognitive Agent Architectures,24.7572,56.8385
23089,7,BDI and Cognitive Agent Architectures,8.1632,62.4379
23100,7,BDI and Cognitive Agent Architectures,25.3283,61.0929
23102,7,BDI and Cognitive Agent Architectures,32.4539,46.6203
23106,7,BDI and Cognitive Agent Architectures,10.2201,62.5869
23119,7,BDI and Cognitive Agent Architectures,38.9694,45.8484
23121,7,BDI and Cognitive Agent Architectures,7.9656,63.7221
23139,7,BDI and Cognitive Agent Architectures,9.9261,37.7606
23153,7,BDI and Cognitive Agent Architectures,32.7133,42.5240
23181,7,BDI and Cognitive Agent Architectures,6.6038,60.1889
23206,7,BDI and Cognitive Agent Architectures,12.6460,54.1457
23241,7,BDI and Cognitive Agent Architectures,6.5549,63.3654
23257,7,BDI and Cognitive Agent Architectures,33.6729,45.1045
23258,7,BDI and Cognitive Agent Architectures,8.4264,61.4045
23260,7,BDI and Cognitive Agent Architectures,32.6083,59.8881
23264,7,BDI and Cognitive Agent Architectures,32.4697,42.8182
23346,7,BDI and Cognitive Agent Architectures,15.2194,59.1832
23356,7,BDI and Cognitive Agent Architectures,36.2896,54.3006
23357,7,BDI and Cognitive Agent Architectures,26.5662,68.2366
23392,7,BDI and Cognitive Agent Architectures,40.8687,59.2974
23394,7,BDI and Cognitive Agent Architectures,34.8408,61.2693
23396,7,BDI and Cognitive Agent Architectures,32.5866,50.2270
23401,7,BDI and Cognitive Agent Architectures,15.7424,55.5277
23411,7,BDI and Cognitive Agent Architectures,8.4809,63.2233
23437,7,BDI and Cognitive Agent Architectures,31.6974,42.0454
23439,7,BDI and Cognitive Agent Architectures,30.3169,55.8745
23457,7,BDI and Cognitive Agent Architectures,40.9076,48.0139
23473,7,BDI and Cognitive Agent Architectures,29.7032,51.5757
23474,7,BDI and Cognitive Agent Architectures,28.0662,58.0269
23490,7,BDI and Cognitive Agent Architectures,32.0483,40.9195
23504,7,BDI and Cognitive Agent Architectures,5.8645,64.4196
23522,7,BDI and Cognitive Agent Architectures,31.7401,50.8728
23549,7,BDI and Cognitive Agent Architectures,31.3494,43.0421
23581,7,BDI and Cognitive Agent Architectures,7.8604,64.8094
23640,7,BDI and Cognitive Agent Architectures,7.8471,65.0481
23687,7,BDI and Cognitive Agent Architectures,23.8515,54.0437
23700,7,BDI and Cognitive Agent Architectures,8.3926,62.8340
23722,7,BDI and Cognitive Agent Architectures,7.9147,62.0644
23728,7,BDI and Cognitive Agent Architectures,39.3583,46.5291
23747,7,BDI and Cognitive Agent Architectures,28.0990,52.2809
23767,7,BDI and Cognitive Agent Architectures,9.7234,64.6889
23774,7,BDI and Cognitive Agent Architectures,8.0865,63.6546
23816,7,BDI and Cognitive Agent Architectures,8.7301,63.4490
23819,7,BDI and Cognitive Agent Architectures,22.3306,58.8932
23847,7,BDI and Cognitive Agent Architectures,7.5952,62.9794
23850,7,BDI and Cognitive Agent Architectures,26.8737,65.2978
23914,7,BDI and Cognitive Agent Architectures,9.6862,37.6671
23936,7,BDI and Cognitive Agent Architectures,6.8551,62.9704
23962,7,BDI and Cognitive Agent Architectures,27.8292,79.4583
23964,7,BDI and Cognitive Agent Architectures,7.5888,63.6091
23966,7,BDI and Cognitive Agent Architectures,6.4532,63.5098
23984,7,BDI and Cognitive Agent Architectures,34.3351,38.3173
23991,7,BDI and Cognitive Agent Architectures,7.0831,62.6908
23992,7,BDI and Cognitive Agent Architectures,8.0098,62.1968
23993,7,BDI and Cognitive Agent Architectures,9.0414,65.5683
23996,7,BDI and Cognitive Agent Architectures,35.4906,62.0961
24015,7,BDI and Cognitive Agent Architectures,27.9723,58.2783
24024,7,BDI and Cognitive Agent Architectures,7.4032,63.0688
24025,7,BDI and Cognitive Agent Architectures,6.9433,62.3941
24026,7,BDI and Cognitive Agent Architectures,6.6279,63.2605
24029,7,BDI and Cognitive Agent Architectures,7.3165,61.5611
24032,7,BDI and Cognitive Agent Architectures,32.9818,45.1804
24037,7,BDI and Cognitive Agent Architectures,31.8975,51.5356
24061,7,BDI and Cognitive Agent Architectures,8.8728,61.7291
24062,7,BDI and Cognitive Agent Architectures,8.2540,61.1563
24078,7,BDI and Cognitive Agent Architectures,16.9469,50.0488
24130,7,BDI and Cognitive Agent Architectures,31.7617,47.7695
24131,7,BDI and Cognitive Agent Architectures,8.0208,60.8011
24132,7,BDI and Cognitive Agent Architectures,32.4408,48.7021
24154,7,BDI and Cognitive Agent Architectures,32.3185,42.3918
24179,7,BDI and Cognitive Agent Architectures,33.0776,51.0440
24207,7,BDI and Cognitive Agent Architectures,15.3255,55.2274
24290,7,BDI and Cognitive Agent Architectures,14.1126,59.4781
24308,7,BDI and Cognitive Agent Architectures,31.7648,63.4943
24309,7,BDI and Cognitive Agent Architectures,30.7609,46.6724
24313,7,BDI and Cognitive Agent Architectures,11.8635,38.6189
24316,7,BDI and Cognitive Agent Architectures,31.7683,49.8938
24353,7,BDI and Cognitive Agent Architectures,6.4470,59.9978
24354,7,BDI and Cognitive Agent Architectures,21.4825,48.0245
24355,7,BDI and Cognitive Agent Architectures,4.8910,47.5111
24371,7,BDI and Cognitive Agent Architectures,34.4248,44.7580
24382,7,BDI and Cognitive Agent Architectures,12.8000,54.2018
24384,7,BDI and Cognitive Agent Architectures,13.1309,54.4501
24395,7,BDI and Cognitive Agent Architectures,30.2405,58.7848
